,ra,dec,clearp-f356w_tot_1,clearp-f356w_etot_1,clearp-f444w_tot_1,clearp-f444w_etot_1,f090w_tot_1,f090w_etot_1,f105w_tot_1,f105w_etot_1,f115w_tot_1,f115w_etot_1,f115wn_tot_1,f115wn_etot_1,f125w_tot_1,f125w_etot_1,f140w_tot_1,f140w_etot_1,f150w_tot_1,f150w_etot_1,f150wn_tot_1,f150wn_etot_1,f160w_tot_1,f160w_etot_1,f200w_tot_1,f200w_etot_1,f200wn_tot_1,f200wn_etot_1,f277w_tot_1,f277w_etot_1,f356w_tot_1,f356w_etot_1,f410m_tot_1,f410m_etot_1,f435w_tot_1,f435w_etot_1,f444w_tot_1,f444w_etot_1,f475w_tot_1,f475w_etot_1,f606w_tot_1,f606w_etot_1,f775w_tot_1,f775w_etot_1,f814w_tot_1,f814w_etot_1,z_spec
0,3.5428875832193025,-30.382135431404897,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.255260786657901,0.0100733808435242,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.65499229680831,0.0107154236265958,-99.0,-99.0,-99.0,-99.0,7.748759342609341,0.0114427248461484,-99.0,-99.0,8.120505412324174,0.011375541204358,5.669393464671671,0.0095894548808481,4.85151505053282,0.0100233130345731,-99.0,-99.0,4.844118989449102,0.0093905838559538,-99.0,-99.0,2.8257952041016217,0.0356425382105489,-99.0,-99.0,4.537090271929705,0.0395455003554634,-1.0
1,3.5332029784724157,-30.37005433411771,-99.0,-99.0,-99.0,-99.0,42.593268057560806,0.0305660223820776,-99.0,-99.0,63.41868266824414,0.0367996955358233,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,89.88649730037223,0.0437955491586412,-99.0,-99.0,-99.0,-99.0,112.64741537510722,0.0488747207851238,-99.0,-99.0,95.25107519015944,0.0447783770484988,58.547992556022145,0.03514678768845,51.84727207924145,0.0339326912643164,-99.0,-99.0,49.71553268822301,0.0324214538744524,-99.0,-99.0,15.481574069723573,0.0353123113891655,-99.0,-99.0,36.706960611203094,0.0435682430259946,0.314
